year,state,total_revenue,instruction_expense,property_expense,total_edu_expense,per_pupil_expense
2005,Virginia,14734879551.406319,8067950481.32388,708093664.7255402,14691159750.937038,11103.242421915002
2005,Washington,11388276529.330158,5752136882.816605,358253436.15779316,11316333493.418404,9643.292007168458
2005,West Virginia,3416130829.3276753,1880125497.1454532,53919102.548540704,3214238903.5041165,10867.290839733743
2005,Wisconsin,11591320176.609438,6377008230.894449,210276645.9467998,11053343665.194557,11857.795919098822
2005,Wyoming,1389874423.1504095,627997629.1201332,53863479.42087045,1258275957.6312287,12914.66238095238
2005,American Samoa,106803597.96339476,35804689.12704557,1004211.1626779314,79085420.569319,4000.116666666667
2005,Guam,-1.2289144905273937,-1.2289144905273937,-1.2289144905273937,-1.2289144905273937,-1.2289144905273937
2005,Northern Mariana Islands,78281854.27550946,60291127.41074245,554985.1574091142,73576228.86006144,5404.765929339478
2005,Puerto Rico,3707783297.5146594,2563974524.8024526,84672022.83124936,3669014235.600538,5726.741525857655
2005,Virgin Islands,235066903.8443318,111909844.58709677,1373024.377173579,185166452.45080388,9629.773947772657
2006,Alabama,7555021230.50192,3968069368.8858385,118860895.24642858,7715391069.723905,8689.539151785715
2006,Alaska,2038870277.2201095,1041225215.8021033,55576194.73459325,2112296008.0271776,14290.892996031745
2006,Arizona,10516402343.265219,5259950607.180134,499275020.0967014,9892836506.45876,8464.532589285714
2006,Arkansas,5098370246.938031,2728752804.1593304,398596609.9191915,5153568584.223532,9694.330362103174
2006,California,75937776128.87247,38387508441.10302,1803475215.3024752,76736937589.44954,9487.181463293651
2006,Colorado,8654389378.994862,4258444415.2919645,268686911.47302085,8882299988.098513,9884.812108134922
2006,Connecticut,10371509375.67692,5669618916.204941,303847415.5292411,10384891227.874321,15493.309017857144
2006,Delaware,1825527793.0077083,1009861598.6756648,51809384.87250993,1966132964.1103525,14132.555044642859
2006,District of Columbia,1429911583.1095536,655672424.4117609,67262512.95655258,1445981191.078497,19543.427142857145
2006,Florida,29544679564.92598,14706079533.857342,1449430138.0984228,31215267112.78453,9260.984389880952
2006,Georgia,19188010906.6145,10237085855.105253,562482119.5357144,18697531266.851765,10215.77414186508
2006,Hawaii,3218805471.945268,1282597616.3394098,51019053.48851687,2310603893.028939,12288.453640873016
2006,Idaho,2273198760.4110565,1243826541.501756,80941630.96681052,2251309387.465823,7768.083705357143
2006,Illinois,26601903606.701958,13487817132.002197,864569163.4841866,25487027532.09817,11588.43322420635
2006,Indiana,13347190966.23961,6608433358.208497,463425175.6972123,12234958237.778791,10800.315
2006,Iowa,5636990572.906017,2873874533.1815476,148264786.16823414,5557193853.902927,9572.898249007936
2006,Kansas,5742718663.694916,2880617034.594008,237138761.58358136,5203557140.990105,11171.754404761905
2006,Kentucky,7035836554.723865,3693343475.328596,220072563.83399802,7105946499.537614,10046.721592261905
2006,Louisiana,8048703254.140983,3855586818.0023613,202206226.08101192,7241920203.416881,9660.99605654762
2006,Maine,2824073286.6399355,1658665388.234276,65461709.24416667,2682692959.595903,13303.959449404763
2006,Maryland,12715509445.113548,6844949796.879618,164343057.4850893,12380779559.824255,13250.386458333334
2006,Massachusetts,16595694130.532784,8974037064.87569,249463499.61605158,15484713908.84044,14474.231676587302
2006,Michigan,22594460019.196808,11241930787.22765,733640619.846374,22651263008.045185,12046.77992559524
2006,Minnesota,10942443055.995016,5892822003.486067,391826844.6163195,10871387522.888126,10980.082147817462
2006,Mississippi,4919601548.479256,2497873603.712386,161955616.4248512,4547717512.892188,8332.38587797619
2006,Missouri,10605603781.802723,5485121893.532059,299807585.7995486,10143830055.461857,9784.809191468254
2006,Montana,1634048641.695347,902152475.1083283,34367701.171572424,1622739389.2327232,10553.87924107143
2006,Nebraska,3538229189.389112,2020454417.4874852,135252487.60630953,3475336444.3565974,11246.756592261907
2006,Nevada,4401280476.460338,2154168537.607004,220811559.1969246,4441070966.74436,8574.059593253969
2006,New Hampshire,2814325101.135675,1643664562.6277182,83000879.12170139,2794188505.5020986,12267.024444444445
2006,New Jersey,27143201516.716248,14674903188.859514,353912687.62851685,27390761484.623768,17669.56296626984
2006,New Mexico,3748623243.560526,1827676065.187629,186474997.02878472,3730901527.882704,9383.60701388889
2006,New York,55687876451.405464,33885008843.4568,696663853.2935665,53598597933.7498,18450.538125
2006,North Carolina,13258851334.980272,7714933084.937833,354070930.33903277,14007327891.100264,8934.784399801589
2006,North Dakota,1140638900.997639,620637112.1020982,43514084.5999752,1139324342.41937,9891.955173611112
2006,Ohio,25127429944.141087,12153475448.171503,468174343.9724851,24316165706.76714,11469.38213293651
2006,Oklahoma,5785342215.178909,2973228010.6686954,140847236.4960119,5725661457.874256,8078.80705357143
2006,Oregon,6461599787.592357,3335412384.785794,67155564.59922124,6085258367.240119,10350.301875000001
2006,Pennsylvania,27005533802.715508,14353909292.286781,332656699.82314485,26400383812.546055,13092.048506944446
2006,Rhode Island,2436998478.239678,1386190922.246518,24402758.154925596,2397894342.497555,15964.751339285714
2006,South Carolina,7983875021.7060175,3948907764.7839236,232651186.6521776,8033608079.354082,9721.712113095238
2006,South Dakota,1302443528.4949653,654555859.703383,52517281.709375,1235846056.3634424,9140.742787698413
2006,Tennessee,8699457737.497932,5113266720.691558,221830657.96739087,8675304041.369007,8040.710704365079
2006,Texas,47253087155.79766,23966037644.996513,1195194626.6837053,48008724812.44366,8993.11943452381
2006,Utah,4097367441.160099,2090119554.0899456,316054181.0733284,4020182842.389246,6572.810749007937
2006,Vermont,1605804410.7864487,937869991.8388493,24935451.072301585,1548302258.689261,15169.490049603175
2006,Virginia,15383802041.853975,8364398778.325218,789333323.9314386,15282685370.084684,11450.333958333333
2006,Washington,11619314040.34674,5805281465.771043,359788554.2410565,11565954449.546926,9726.474156746031
2006,West Virginia,3465464218.3298316,1892288725.8590775,43705361.60729663,3259798804.454023,10990.796746031745
2006,Wisconsin,11580042028.279797,6372164261.275109,214222132.48710814,11148982108.446445,11882.489419642858
